Tag,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000241134,-1.52076570176421,-inf,-9.69464245340056,6.16890194049175e-20,1.00130303140307e-18,34.392046949446
ENSG00000033327,-1.06482478365036,2.70107708466214,-9.48495720797961,5.70553151280739e-20,9.27640397885248e-19,34.3685935067187
ENSG00000182325,1.10938106962635,2.58033479280862,9.4841079223429,5.74603835472024e-20,9.33913799078059e-19,34.3616101929154
ENSG00000162772,-1.69233155471085,3.36695176917825,-9.48187840716833,5.85373653897992e-20,9.51100082195945e-19,34.343280032022
ENSG00000223396,1.14294248996502,0.192320103721301,9.48163901004621,5.86541902969853e-20,9.52679707841776e-19,34.3413119956776
ENSG00000129657,-0.933529722011651,3.006619176291,-9.47587269912933,6.153899362218331e-20,9.99201628151434e-19,34.2939193586662
ENSG00000105639,1.2043672529354,1.80145963334049,9.47471975976853,6.213243877371071e-20,1.0078271452223e-18,34.2844460336148
ENSG00000146826,0.844915767280495,2.6450175465561,9.47371895473347,6.2652172221029e-20,1.01557959086903e-18,34.2762234354099
ENSG00000136141,-0.898320395806796,1.56470072375908,-9.47152482871186,6.38067390791138e-20,1.03395001634801e-18,34.2581987718574
ENSG00000159593,0.595336502203241,3.01582694182762,9.46999196951526,6.46258267719285e-20,1.04687376787847e-18,34.2456082171139
ENSG00000165633,-1.39631102467642,0.927144654992482,-9.46790612305605,6.57571630609598e-20,1.0648453359791599e-18,34.228477965117
ENSG00000234614,1.64905438690466,2.75323757391343,9.46693177202282,6.62923417943304e-20,1.0731542085873e-18,34.2204769496849
ENSG00000270557,1.8976604346493,-inf,9.47031026086633,7.11670008794578e-20,1.14976819871643e-18,34.2166899540111
ENSG00000179855,-1.20762129536053,0.0391883160566409,-9.46442725918835,6.76878743587262e-20,1.0953804962407699e-18,34.1999135903897
ENSG00000196502,-1.36530026447137,1.238370075813,-9.46300474036233,6.84934337373211e-20,1.1080477361293599e-18,34.1882357545125
ENSG00000163755,0.800798822656821,2.68618298536783,9.46223075487848,6.89357176190121e-20,1.11483163698207e-18,34.1818824455074
ENSG00000267213,1.4383649694795,-0.76258883510577,9.4614927630854,6.93600685388882e-20,1.1213211080453599e-18,34.1758249500528
ENSG00000204315,0.834532776645805,2.39965689680236,9.45934667810979,7.06088473301601e-20,1.14113008104549e-18,34.1582116943283
ENSG00000119718,0.584239310381801,2.36279413826369,9.45505684205003,7.3172202577835e-20,1.1817711959704399e-18,34.1230131750848
ENSG00000108465,0.981791825463397,4.01353883438882,9.45424771816028,7.36659224739854e-20,1.18934977889311e-18,34.1163755563335
ENSG00000120738,-1.75504129412614,5.79488666897796,-9.45393869228373,7.385535705042121e-20,1.19201221739599e-18,34.11384058431
ENSG00000237470,-1.70771475239151,-inf,-9.51036283592637,7.57883837227551e-20,1.22199339209513e-18,34.1111122277764
ENSG00000126814,0.652648240903341,1.80914004827025,9.45237619295598,7.48205931729026e-20,1.2071900286930799e-18,34.1010241731857
ENSG00000153071,-1.17300040080857,3.10023702171282,-9.45052299200447,7.598162580351421e-20,1.22470284218022e-18,34.0858253074692
ENSG00000127533,-1.53052510644026,0.498498096060673,-9.44969460326783,7.65063687839629e-20,1.23275199064796e-18,34.0790320611884
ENSG00000168040,0.737173909244907,2.56400167859496,9.4485651562482,7.72276070140622e-20,1.2439608942865e-18,34.0697706787232
ENSG00000104067,-0.807828797885644,3.42382862880701,-9.44649275582666,7.85685584849756e-20,1.26514123150907e-18,34.0527792738006
ENSG00000271855,1.37634819384884,-inf,9.44615756957796,7.91639027589757e-20,1.2743054595488398e-18,34.0455494074502
ENSG00000170464,-0.821551487957854,0.368092625221093,-9.44432670041544,7.999477009526e-20,1.28725359017197e-18,34.0350229429912
ENSG00000182704,1.46771255014249,3.62065234069822,9.44099362363255,8.22396500520784e-20,1.32293951459148e-18,34.0077057802495
ENSG00000130699,0.748173236086473,1.36471732080066,9.43861986833918,8.38763595099836e-20,1.3488217879241098e-18,33.9882553482422
ENSG00000271888,1.61926569733844,-inf,9.43826030506264,8.69984877338787e-20,1.39671804043717e-18,33.980903689088
ENSG00000197019,-1.07922820035953,3.5284523523712,-9.43664441639702,8.52630123797732e-20,1.37066708985109e-18,33.9720713492031
ENSG00000131061,0.854093980591224,0.899347009389775,9.43649742195769,8.53670972785993e-20,1.3718865166825699e-18,33.9708671892131
ENSG00000169180,0.588325149728743,3.84305529174426,9.4362418287715,8.554837942861081e-20,1.3743453206916399e-18,33.9687734349303
